,u_name,u_screen_name,t_date,t_text,t_polarity_score,t_polarity,t_subjectivity_score,u_followers,t_retweets,t_favorited,t_mentions,t_id
131,ben goldacre,bengoldacre,16/03/2019,"@DrMurphy11 @babylonhealth @BadBotThreads I haven't made any ""statement"" to ""qualify"". I have mixed, critical views on Babylon - and the state's response to it - as before. That piece has one random quote from an LMC event I chaired. I expressed various views, in passing. Not sure your lurid denunciations are helpful.",-0.15,Negative,0.5877777777777777,482385,0,0,"Dr Murphy (DrMurphy11), Babylon (babylonhealth), BadBotThreads (BadBotThreads)",1106847964478222336
132,Dr Murphy,DrMurphy11,16/03/2019,"This tumblr post👇

https://t.co/IdabUHQNSR

contains recent email correspondence with @MHRAdevices, relating to the dangerously flawed @babylonhealth #eHealth Chatbot.

The inactivity of those with responsibility for Healthcare #PatientSafety &amp; #Governance; is inexcusable. https://t.co/jUS2LAoXtt",-0.25,Negative,0.375,4091,11,12,"MHRA Devices Safety (MHRAdevices), Babylon (babylonhealth)",1106842452659445760
133,david,davidecarroll,16/03/2019,yet more first rate diagnosing from @babylonhealth 😂 https://t.co/x0J9JZA7Cr,0.375,Positive,0.41666666666666663,1926,0,2,Babylon (babylonhealth),1106761344106127361
134,Dr Murphy,DrMurphy11,16/03/2019,"@doctorsdilemma @bengoldacre @babylonhealth @GPatHand @askmygp @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink @MattHancock @JulietBauer This blog by @marcus_baw is eye-opening &amp; helps explain ""why we have no actual innovation, just bullshitters retweeting each other about a vague fantasy Blockchain &amp; AI future, while the NHS burns for lack of basic functionality."" https://t.co/qaXEaQcnXV",-0.125,Positive,0.24500000000000002,4091,5,7,"Anil Adisesh (doctorsdilemma), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand), askmyGP (askmygp), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink), Matt Hancock (MattHancock), Juliet Bauer (JulietBauer), Dr Marcus Baw (marcus_baw)",1106714817543454722
135,Jim Parsons,JPWP,15/03/2019,"Speaking of innovation Bro’s — @babylonhealth’s revolutionary, world changing, health #chatbot now brought to you by the good folks at a Canadian phone company! 😞 @telus @TELUSHealth (only available in British Columbia) / cc: @marcus_baw https://t.co/wdsjpKNpXu",0.31875,Positive,0.5,1256,0,3,"Babylon (babylonhealth), TELUS (TELUS), TELUS Health (TELUSHealth), Dr Marcus Baw (marcus_baw)",1106705144316657666
136,💥M💥,MatSilk,15/03/2019,"@noodleflute @DrMurphy11 @babylonhealth Ha - join the club, I got tuberculosis (maybe taken my Victorian Literature degree into account?)",0.0,Positive,0.0,422,1,3,"Anita Brien (noodleflute), Dr Murphy (DrMurphy11), Babylon (babylonhealth)",1106704455779655680
137,Jim Parsons,JPWP,15/03/2019,"Wondering how much malaria @telushealth @telus @babylonhealth algorithms will diagnose in beautiful British Columbia, Canada #DigitalHealth #Health #AI #BioSurveillance #EthicalAnalytics https://t.co/9YhzRUgaj8",0.35000000000000003,Positive,0.39999999999999997,1256,2,3,"TELUS Health (TELUSHealth), TELUS (TELUS), Babylon (babylonhealth)",1106702267590295554
138,Anil Adisesh,doctorsdilemma,15/03/2019,"@askmygp @DrMurphy11 @bengoldacre @babylonhealth @GPatHand @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink @MattHancock @JulietBauer My comment wasn’t aimed at your product, like I said I’ve never heard of it so no need to @me",0.0,Negative,0.0,510,0,1,"askmyGP (askmygp), Dr Murphy (DrMurphy11), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink), Matt Hancock (MattHancock), Juliet Bauer (JulietBauer), Maine.com (Me)",1106699240645017602
139,askmyGP,askmygp,15/03/2019,"@doctorsdilemma @DrMurphy11 @bengoldacre @babylonhealth @GPatHand @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink @MattHancock @JulietBauer You are welcome to advise us on #MarketingStrategy but in short, we don't promote to general public as we only serve patients registered at customer practices.  And promoting to GPs is, er, problematic.  £millions on PR is what VC backers want, not appropriate for other models.",0.06785714285714287,Negative,0.5202380952380953,1008,0,1,"Anil Adisesh (doctorsdilemma), Dr Murphy (DrMurphy11), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink), Matt Hancock (MattHancock), Juliet Bauer (JulietBauer)",1106697754217197568
140,Anita Brien,noodleflute,15/03/2019,"So I’ve been unwell for a few days - dizziness, lethargy, fainting....just did a @babylonhealth symptom checker and apparently there is a 75% chance I have malaria! #babylonhealth #misdiagnosis https://t.co/bhl4WIFAFa",-0.06875,Negative,0.22499999999999998,272,19,50,Babylon (babylonhealth),1106693528506241024
141,Anil Adisesh,doctorsdilemma,15/03/2019,"@DrMurphy11 @bengoldacre @babylonhealth @GPatHand @askmygp @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink @MattHancock @JulietBauer But neither have the general public, #MarketingStrategy",0.02500000000000001,Neutral,0.2833333333333333,510,0,0,"Dr Murphy (DrMurphy11), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand), askmyGP (askmygp), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink), Matt Hancock (MattHancock), Juliet Bauer (JulietBauer)",1106692724135219200
142,Dr Murphy,DrMurphy11,15/03/2019,"@doctorsdilemma @bengoldacre @babylonhealth @GPatHand @askmygp @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink The reason you haven't heard of the other 22 NHS Approved online providers; is because they haven't spent millions on 'Hyperbolic PR' or been promoted by @MattHancock @JulietBauer or @bengoldacre... #Integrity #Transparency #COIs 
https://t.co/VlgfQU8jpd",-0.1125,Positive,0.2375,4091,2,6,"Anil Adisesh (doctorsdilemma), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at Hand (GPatHand), askmyGP (askmygp), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink), Matt Hancock (MattHancock), Juliet Bauer (JulietBauer), ben goldacre (bengoldacre)",1106692264808595457
143,Anil Adisesh,doctorsdilemma,15/03/2019,"@DrMurphy11 @bengoldacre @babylonhealth @GPatHand @askmygp @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink I can see your point although the others haven’t really impinged upon general awareness much, I’d struggle to name them. I remember an ex NHS digital innovation chief going to work for a Scandinavian one something like lyft but that’s a taxi app",0.1125,Positive,0.22499999999999998,510,0,0,"Dr Murphy (DrMurphy11), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand), askmyGP (askmygp), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink)",1106689486073851905
144,Dr Murphy,DrMurphy11,15/03/2019,"@doctorsdilemma @bengoldacre @babylonhealth What's disappointing, is that @bengoldacre has used 'his position' to promote Babylon @GPatHand, when there are many alternative 'non-disruptive' online solutions available... 
@askmygp @ptaccesshelp @GPonlineservice @live_evergreen @getdoctorlink  https://t.co/57n0G6DaV0",0.10000000000000002,Neutral,0.5333333333333333,4091,2,6,"Anil Adisesh (doctorsdilemma), ben goldacre (bengoldacre), Babylon (babylonhealth), ben goldacre (bengoldacre), Babylon GP at hand (GPatHand), askmyGP (askmygp), Patient Access (ptaccesshelp), GP Online Services (GPonlineservice), Evergreen Life (live_evergreen), Doctorlink (getdoctorlink)",1106686697763422216
145,Anil Adisesh,doctorsdilemma,15/03/2019,@DrMurphy11 @bengoldacre @bengoldacre is absolutely right note he’s talking about accessible video consultation (not AI chatbots) and where was all the UK ehealth discussion before @babylonhealth market entry. The paradigm shift is important. #eHealth,0.3535714285714286,Positive,0.6369047619047619,510,1,1,"Dr Murphy (DrMurphy11), ben goldacre (bengoldacre), ben goldacre (bengoldacre), Babylon (babylonhealth)",1106681831548686336
146,Dr Murphy,DrMurphy11,15/03/2019,"You need to qualify that statement, or delete some of your prior tweets...

There is nothing 'novel' or 'innovative' about @babylonhealth apart from their Hyperbolic PR.

Why are you suddenly promoting Bad HealthTech?
@BadBotThreads #DeathByChatbot 
https://t.co/cTQqG3CgnW",-0.04999999999999996,Negative,0.5416666666666666,4091,6,13,"Babylon (babylonhealth), BadBotThreads (BadBotThreads)",1106681453809668101
147,Dr Keith Grimes,keithgrimes,15/03/2019,We've seen great benefit from the work of @babylrwanda in Rwanda using #DigitalHealth and feature phone tech #foim19 @babylonhealth,0.8,Positive,0.75,5521,0,1,"babyl Rwanda (babylrwanda), Babylon (babylonhealth)",1106659051645988864
148,Dr Murphy,DrMurphy11,15/03/2019,"@keithgrimes I have no problem with Dr Zhang &amp; his Peer Reviewed 'AI' HealthTech research.

The Quackery is your inclusion of @babylonhealth within the tweet.

Babylon's 'AI' Chatbot, is an embarrassment to the field of 'Artificial Intelligence'.
https://t.co/fk9ISeE7sY",-0.6,Negative,1.0,4091,0,1,"Dr Keith Grimes (keithgrimes), Babylon (babylonhealth)",1106656198311534592
149,WhatsYourTech,whatsyourtech,15/03/2019,"Healthcare by Smartphone in British Columbia @TELUSHealth , @babylonhealth, , @jyetman , @GPatHand,  #babylonhealth,  https://t.co/qMqJiMTDWn https://t.co/JO80TiRk1C",0.0,Neutral,0.0,4101,0,2,"TELUS Health (TELUSHealth), Babylon (babylonhealth), Jill Yetman (jyetman), Babylon GP at Hand (GPatHand)",1106628337538080768
150,WhatsYourTech,whatsyourtech,15/03/2019,"Healthcare by Smartphone in British Columbia @TELUSHealth , @babylonhealth, @TELUS , @TELUSBusiness , @bchealthnews , @BC_HC , @BCCareProviders , #babylonhealth, @GPatHand https://t.co/qMqJiMTDWn https://t.co/A6fdPA8zwd",0.0,Neutral,0.0,4101,0,0,"TELUS Health (TELUSHealth), Babylon (babylonhealth), TELUS (TELUS), TELUS Business (TELUSBusiness), BC Health News (bchealthnews), BCHealthyCommunities (BC_HC), BC Care Providers (BCCareProviders), Babylon GP at hand (GPatHand)",1106627135597363201
151,Dr Keith Grimes,keithgrimes,15/03/2019,"Dr Zhang talking about the use of their Deep Learning Paediatric AI to provide symptom checking and triage for global use, and supporting clinicians. Incredible to see the pace of progress in this area! @babylonhealth #FOIM19",0.3125,Positive,0.3875,5521,0,1,Babylon (babylonhealth),1106616849108631552
152,"yes, like the writer",msjaneaustin,15/03/2019,I ran a pub quiz with the team @babylonhealth and the final round we watched the video for Lionel Ritchie’s Hello then had to recreate the Lionel sculpture from memory. Here are the results https://t.co/VaKh4tiMDd,-0.1,Neutral,0.7,3631,0,9,Babylon (babylonhealth),1106476535349997569
153,James Law,drjameslaw,15/03/2019,"Rubbish. Name these corners @MattHancock and give us examples. Or maybe @babylonhealth diagnosed them for you?! 

Please stop spreading lies. Any chance we could have a #HealthSecretary who wants to nurture rather than destroy the NHS? https://t.co/mjZhxeUWGY",0.0,Negative,0.05,513,0,0,"Matt Hancock (MattHancock), Babylon (babylonhealth)",1106453432230207493
154,Jack R,86JAR,14/03/2019,@GeorgeDigitalDr @DrSelvarajah @DrMurphy11 @babylonhealth @GPatHand That Fulham PCN is going to be the biggest in the country by miles.,0.0,Neutral,0.0,79,0,0,"Georgedigitaldoctor (GeorgeDigitalDr), Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth), Babylon GP at hand (GPatHand)",1106331545693048832
155,Jack R,86JAR,14/03/2019,"@sib313 @Cath_Read @missdaykes @doctor_oxford @babylonhealth @MattHancock @NHSEngland @CQCProf @didoharding Not if you live in Suffolk, it doesn't. Not unless you want to travel to London",0.13636363636363635,Negative,0.5,79,0,0,"Steve the skeptic (sib313), Catherine Read (Cath_Read), Jil Stein (missdaykes), Rachel Clarke (doctor_oxford), Babylon (babylonhealth), Matt Hancock (MattHancock), NHS England (NHSEngland), CQCProf (CQCProf), dido harding (didoharding)",1106329878817853440
156,Jack R,86JAR,14/03/2019,"@doctor_oxford @babylonhealth @MattHancock @NHSEngland @CQCProf @didoharding She urgently needs to get herself over from Suffolk to see her GP in Fulham, who can then refer her to her local hospital in Suffolk...",0.0,Neutral,0.0,79,0,0,"Rachel Clarke (doctor_oxford), Babylon (babylonhealth), Matt Hancock (MattHancock), NHS England (NHSEngland), CQCProf (CQCProf), dido harding (didoharding)",1106329720822599680
157,Maggie Babb #FBPE #Peoplesvote,margaret_babb,14/03/2019,@radiology_grump @DrMurphy11 @ShaunLintern @MattHancock @babylonhealth Which in itself requires quite significant skill,0.375,Positive,0.875,99,0,4,"Dr Radiology Grump (radiology_grump), Dr Murphy (DrMurphy11), Shaun Lintern (ShaunLintern), Matt Hancock (MattHancock), Babylon (babylonhealth)",1106323874378067968
158,Jeremy Hoare,TopTVCameraman,14/03/2019,#Tory MP sponsored by @babylonhealth - not to be trusted. https://t.co/Y9kJQJwh0m,0.0,Negative,0.0,1106,0,0,Babylon (babylonhealth),1106322461317087232
159,WyeValleyGeriatricMedicine,ValleyWye,14/03/2019,@radiology_grump @ShaunLintern @MattHancock @babylonhealth Jeremy hunt was saying some sensible things on patient safety and bawa garba by the end. Health sec is a very hard job.,-0.23958333333333337,Positive,0.6520833333333333,185,0,0,"Dr Radiology Grump (radiology_grump), Shaun Lintern (ShaunLintern), Matt Hancock (MattHancock), Babylon (babylonhealth)",1106320730260672513
160,Dr Radiology Grump,radiology_grump,14/03/2019,"@ShaunLintern @MattHancock I hate to say it but between these comments and @babylonhealth, he’s making a Jeremy Hunt look vaguely competent!",-0.08750000000000002,Positive,0.7833333333333333,1998,0,19,"Shaun Lintern (ShaunLintern), Matt Hancock (MattHancock), Babylon (babylonhealth)",1106312380164775937
161,Palin Communications,PalinComm,14/03/2019,@babylonhealth @nhssmokefree Well done @babylonhealth Pity it doesn’t happen in aus! @ColinMendelsohn,-0.125,Negative,0.2,2930,0,0,"Babylon (babylonhealth), NHS Smokefree (nhssmokefree), Babylon (babylonhealth), Colin Mendelsohn (ColinMendelsohn)",1106299240408453120
162,Dan Beale Cocks,DanBeale1,14/03/2019,@AmeenKam @DrMurphy11 @GPatHand @babylonhealth @bengoldacre What a weird attack that came out of nowhere.,-0.5,Negative,1.0,1123,0,1,"Dr Ameen Kamlana (AmeenKam), Dr Murphy (DrMurphy11), Babylon GP at Hand (GPatHand), Babylon (babylonhealth), ben goldacre (bengoldacre)",1106279641688481793
163,Jeremy Hoare,TopTVCameraman,14/03/2019,His sponsor doesn't allow it? @babylonhealth https://t.co/LeWg4RsPCx,0.0,Negative,0.0,1106,0,0,Babylon (babylonhealth),1106270757657763842
164,Dr Murphy,DrMurphy11,14/03/2019,"@MattFenech83 @jasonrmaude @RCPLondon @RCRadiologists @RCPLondon / @bodgoddard made a serious error of judgement when they got involved with @babylonhealth, &amp; the Hyperbolic promotion of Ali Parsa's dangerously flawed 'pseudo-AI' #eHealth Chatbot.

@RCRadiologists / @DrHughHarvey are setting a better example.
https://t.co/U4tYS8MTWu",-0.11111111111111109,Negative,0.5555555555555555,4091,1,1,"Matthew Fenech (MattFenech83), Jason Maude (jasonrmaude), Royal College of Physicians (RCPLondon), The RCR (RCRadiologists), Royal College of Physicians (RCPLondon), Andrew Goddard (bodgoddard), Babylon (babylonhealth), The RCR (RCRadiologists), Hugh Harvey (DrHughHarvey)",1106262003260235776
165,David Rodrigues,dmcrodrigues,14/03/2019,"It's been 2 years since I joined @babylonhealth and 2 years working remotely for me, it's been a long but pleasant journey so far and I feel I'm very lucky to work along with people so talented and passionate, cheers to another year 🍾",0.2523809523809524,Positive,0.7595238095238095,500,2,47,Babylon (babylonhealth),1106208169246818304
166,Dr Ameen Kamlana,AmeenKam,14/03/2019,"@DrMurphy11 @GPatHand @babylonhealth Let me guess. Evidence-based approach champion and now NHS golden boy @bengoldacre finds this merely ""interesting"".",0.4,Positive,0.5,1419,0,0,"Dr Murphy (DrMurphy11), Babylon GP at Hand (GPatHand), Babylon (babylonhealth), ben goldacre (bengoldacre)",1106183533880582144
167,Rui Peres,peres,14/03/2019,@akosma We are hiring both in London and Remotely. Worth a chat? https://t.co/u0OC2ZtTtj,0.3,Positive,0.1,2660,0,3,@akosma @mastodon.social (akosma),1106174285377400833
168,Dr Murphy,DrMurphy11,14/03/2019,"GP at Hand's controversial video consultation service has never been inspected by the CQC despite signing up more than 45,000 NHS patients...

Let's hope @GPatHand doesn't share @babylonhealth's poor Governance; as manifest by the flawed Babylon Chatbot. https://t.co/Nx8Yh99gpj",0.037500000000000006,Positive,0.6375,4091,14,16,"Babylon GP at hand (GPatHand), Babylon (babylonhealth)",1106173497053712386
169,Global Gene Corp,GlobalGeneCorp,14/03/2019,Read our post on how leapfrogging technology is transforming global healthcare. Featuring @babylonhealth and @babylrwanda #globalgenome https://t.co/ZwGI2G89Mt,0.0,Neutral,0.0,307,1,3,"Babylon (babylonhealth), babyl Rwanda (babylrwanda)",1106172377266700290
170,Lucy Soares-Smith,lucy_vss,14/03/2019,#BabylonHealth are looking for voice designers 💬 https://t.co/Ob7whtE3Ef,0.0,Neutral,0.0,440,2,1,,1106168828248113152
171,Dr Ameen Kamlana,AmeenKam,14/03/2019,"@RossLydall @LondonwideLMCs @bengoldacre @babylonhealth @GPatHand ""Interesting"" translation: evidence-lite example of corporate capture of a public service.",0.16666666666666666,Neutral,0.18888888888888888,1419,0,0,"Ross Lydall (RossLydall), Londonwide LMCs (LondonwideLMCs), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand)",1106168318988349440
172,Geertina Hamstra,GeertinavD,14/03/2019,Great Fireside chat with @bensauer &amp; Natalia Konstantinova about the current state of the #chatbot ecosystem. @babylonhealth @FirstUtility #TechNOVAVoice,0.4,Positive,0.575,238,0,3,"Ben Sauer (bensauer), Babylon (babylonhealth), First Utility (FirstUtility)",1106166374152454144
173,TechNOVA,_Tech_NOVA,14/03/2019,Unending variations: developing question flows for intelligent chatbots @bensauer @babylonhealth,0.8,Positive,0.9,870,0,0,"Ben Sauer (bensauer), Babylon (babylonhealth)",1106164864056205314
174,Emily Sappington,SappingtonEmily,14/03/2019,"@bensauer is having a fireside talk on chatbots at TechNova's Voice Conference today. Like the content? Join the team as we revolutionize healthcare with voice design:   https://t.co/BamZL7UXYx 

#TechNOVAVoice #healthdesign #voicedesign #vui",0.0,Positive,0.0,42,1,5,Ben Sauer (bensauer),1106164837413994496
175,TechNOVA,_Tech_NOVA,14/03/2019,Excited to welcome @bensauer @babylonhealth and Natalia @FirstUtility to discuss their use of chatbots and how they have transformed business #technovavoice,0.5875,Positive,0.825,870,1,4,"Ben Sauer (bensauer), Babylon (babylonhealth), First Utility (FirstUtility)",1106163255800709120
176,Alban Stowe,alban_stowe,14/03/2019,@UmangPatel1 @IamTomWalker @Fearnecotton @babylonhealth @nickstacetweets @AdamJDavison Sorry I didn’t get to see you - hope you had a great time!,0.25,Positive,0.875,302,0,0,"Umang Patel (UmangPatel1), Tom Walker (IamTomWalker), fearne cotton (Fearnecotton), Babylon (babylonhealth), Nick Stace (nickstacetweets), Adam Davison (AdamJDavison)",1106093961838542848
177,Yasuhiro Inami,inamiy,14/03/2019,"One of the best things in @BabylonHealth iOS team is having an open-sourced team (and hiring) guideline.
I used to write proposals in private repo's github issues for the team, but making them public will surely bring more inspiration for other teams too.
https://t.co/7DdupWvfki",0.3125,Positive,0.41759259259259257,3032,3,45,Babylon (babylonhealth),1106063344757137408
178,Palin Communications,PalinComm,13/03/2019,@babylonhealth What do @babylonhealth doctors say to their smoking patients that are interested in switching to #vaping ?,0.25,Positive,0.5,2930,0,0,"Babylon (babylonhealth), Babylon (babylonhealth)",1105920935406653441
179,Nishant Agarwal,1Ne_Nishant,13/03/2019,@prachemittal https://t.co/Bgv2ok1orA,0.0,Neutral,0.0,442,0,0,Prache Mittal (prachemittal),1105894759061770242
180,Simon Chapman,eatyourpeas,13/03/2019,@UmangPatel1 @PrincesTrust @nickstacetweets @babylonhealth @AdamJDavison Brilliant well-done,0.9,Positive,1.0,718,0,2,"Umang Patel (UmangPatel1), The Prince's Trust (PrincesTrust), Nick Stace (nickstacetweets), Babylon (babylonhealth), Adam Davison (AdamJDavison)",1105874395631968256
181,Jim Parsons,JPWP,13/03/2019,"Don’t get me started on the dirty little secret of chatbots as #AI training set tools…
#Health
#DigitalHealth
#BioSurveillance 
#SurveillanceCapitalism 
@ourlark (now @23andMe)
@babylonhealth 
@TELUSHealth https://t.co/EIoPqOChGu",-0.3958333333333333,Negative,0.6666666666666666,1256,0,0,"Lark Health (ourlark), 23andMe (23andMe), Babylon (babylonhealth), TELUS Health (TELUSHealth)",1105859480812732416
182,Umang Patel,UmangPatel1,13/03/2019,@princestrust Awards today - Team 34 winning with their project HOPE “Hold On Pain Ends” 💪 #princestrustawards #nohealthwithoutmentalhealth babylonhealth @ The… https://t.co/qQYh8kFjvJ,0.5,Positive,0.75,877,0,3,The Prince's Trust (PrincesTrust),1105855597373722625
183,Nimbus Ninety,NimbusNinety,13/03/2019,"@babylonhealth is disrupting healthcare in a big way. Join their Clinical Director @UmangPatel1 to explore how digital advancements can help us lead longer, healthier lives - 18-19 March #CDLIVE https://t.co/uHFTxTRDjB https://t.co/BavO3pj7MR",0.0,Positive,0.05,1481,1,0,"Babylon (babylonhealth), Umang Patel (UmangPatel1)",1105855555577483265
184,Dr Umesh Prabhu,DrUmeshPrabhu,13/03/2019,@UmangPatel1 @keithgrimes @PrincesTrust @nickstacetweets @babylonhealth @AdamJDavison Well done.  Now let us make our wonderful #NHS safest and the best.  We reduced harm to patients by transforming culture of bullying to kind caring compassionate learning culture. We empowered staff to speak up  #leadership is honesty sincerity integrity and courage to transform,0.8666666666666667,Positive,0.7333333333333334,27991,0,1,"Umang Patel (UmangPatel1), Dr Keith Grimes (keithgrimes), The Prince's Trust (PrincesTrust), Nick Stace (nickstacetweets), Babylon (babylonhealth), Adam Davison (AdamJDavison)",1105852396117229568
185,Umang Patel,UmangPatel1,13/03/2019,#PrincesTrustAwards kicking off with a truly #inspirational story and 👏🏽 performance by @IamTomWalker 💖 @Fearnecotton @babylonhealth @nickstacetweets @AdamJDavison Text - AWARDS £5 to 70660 🙌🏽 https://t.co/APjMDtjlbi,0.5,Positive,1.0,877,1,4,"Tom Walker (IamTomWalker), fearne cotton (Fearnecotton), Babylon (babylonhealth), Nick Stace (nickstacetweets), Adam Davison (AdamJDavison)",1105850325750169600
186,Umang Patel,UmangPatel1,13/03/2019,🤩 Star struck at #PrincesTustAwards - so honoured to be invited. Thank you! 🙏 @PrincesTrust @nickstacetweets @babylonhealth #YouthCanDoIt 👏🏽 🚀✅💖 https://t.co/wHSMOOud0k,0.0,Positive,0.0,877,3,13,"The Prince's Trust (PrincesTrust), Nick Stace (nickstacetweets), Babylon (babylonhealth)",1105836208599502853
187,Jake Aspey,jakeaspey,13/03/2019,@CamrynAYule Join @babylonhealth solve all ya issues,0.0,Positive,0.0,1143,0,1,"Camryn Yule (CamrynAYule), Babylon (babylonhealth)",1105825828200501250
188,Iban Benzal,ibenzal,13/03/2019,"National No Smoking Day. Is the UK kicking butts? 
Great job @babylonhealth! 
https://t.co/xyv6oGm3qt https://t.co/TpDc8wpGAM",1.0,Positive,0.75,492,0,1,Babylon (babylonhealth),1105813347004489731
189,Adrian Ben,AdrianBen6,13/03/2019,"Well, tired of waiting for an appointment with NHS. @babylonhealth are absolutely amazing. https://t.co/XIRnzpSqhN",0.10000000000000003,Positive,0.8,302,0,2,Babylon (babylonhealth),1105803800923787265
190,Psychiatry Capitalist Fraud,CapitalistFraud,13/03/2019,"@cpeedell @babylonhealth I have a problem with GPs referring their patients to psychiatric services which is destroying our community &amp; makes GPs complicit in a fraud.
https://t.co/xWZwe7tM1v",-0.2,Negative,0.0,147,0,0,"Clive Peedell (cpeedell), Babylon (babylonhealth)",1105791710498639872
191,Elena Mustatea,elenamstt,13/03/2019,Awesome list of health myths and degree of truth from @babylonhealth! https://t.co/rHNCbAqLoq,1.0,Positive,1.0,1130,0,1,Babylon (babylonhealth),1105771623599271936
192,Dr Marcus Baw,marcus_baw,13/03/2019,"@keithgrimes @cpeedell @babylonhealth .@keithgrimes if you are involved in clinical governance and safety then why are you allowing this Chatbot to be live?

I don't think offering a _private_ talk with @cpeedell is an appropriate response.

Many doctors have raised valid concerns, what is your _public_ response?",0.22727272727272724,Positive,0.3883333333333333,2202,5,10,"Dr Keith Grimes (keithgrimes), Clive Peedell (cpeedell), Babylon (babylonhealth), Dr Keith Grimes (keithgrimes), Clive Peedell (cpeedell)",1105747036350148608
193,Clive Spindley,CliveSpindley,13/03/2019,"@babylonhealth brill use of DATA, but look at the ""conversion"" rates, i ""think"", E bi gum, it is the arrogant and awkward older generation (yes, me, but i don't smoke, cough) who will not convert to modern ways, may be that is one of the issues with our NHS ? vote more techies in the NHS !!!",0.18580729166666665,Negative,0.5333333333333333,88,0,1,Babylon (babylonhealth),1105726211186221057
194,Innovation & Impact,CIIimpact,13/03/2019,#ArtificialIntelligence in Global Health. Join us for a discussion and the release of our new report on April 1st in DC! @aspeninnovators @AspenInstitute @gatesfoundation ⁦@RockefellerFdn⁩ ⁦@hdx⁩ ⁦@babylonhealth⁩ ⁦@WadhwaniAI⁩  https://t.co/mULu1ALiLr,0.08522727272727272,Positive,0.22727272727272727,2512,5,12,"Aspen Innovators (aspeninnovators), The Aspen Institute (AspenInstitute), Gates Foundation (gatesfoundation), The Rockefeller Foundation (RockefellerFdn), The Human Diagnosis Project (hdx), Babylon (babylonhealth), Wadhwani AI (WadhwaniAI)",1105634002667532288
195,Saqib Ali,saqibali_ca,13/03/2019,Reach out to ⁦@msjaneaustin⁩ or ⁦@chadjennings⁩ if you are interested  https://t.co/lOCBPsl901,0.25,Positive,0.5,23,0,1,"yes, like the writer (msjaneaustin), Chad Jennings (chadjennings)",1105624240416382976
196,Paul Bate,paul_bate,12/03/2019,"@benpmoody @babylonhealth @Sleepio @NHSDigital @techUK Great to see you too, Ben.",0.8,Positive,0.75,932,0,1,"Ben Moody (benpmoody), Babylon (babylonhealth), Sleepio (Sleepio), NHS Digital (NHSDigital), techUK (techUK)",1105595744562618369
197,Ekpemi Irune,ENTmimi,12/03/2019,@babylonhealth app may have been well intended but do we need to pay heed to the concerns raised by healthcare professionals ? #healthtechnology #patientsafety #healthforall #accesstohealthcare https://t.co/Z4T5Mqxm0n,0.0,Neutral,0.0,187,0,0,Babylon (babylonhealth),1105547146793750529
198,Meddev Guy,Meddev_guy,12/03/2019,@JoanneD_ @DrMurphy11 @babylonhealth @MHRAdevices @RCPLondon @NHSEngland Sorry. I thought you were.,-0.5,Negative,1.0,11,0,0,"💣 Medical Devices Expert (JoanneD_), Dr Murphy (DrMurphy11), Babylon (babylonhealth), MHRA Devices Safety (MHRAdevices), Royal College of Physicians (RCPLondon), NHS England (NHSEngland)",1105540734994825216
199,david oliver,mancunianmedic,12/03/2019,@Meddev_guy @kieran_walshe @DrMurphy11 @HelenRSalisbury @trishgreenhalgh @babylonhealth Babylon need a red card and ban,0.0,Negative,0.0,16845,1,4,"Meddev Guy (Meddev_guy), Kieran Walshe (kieran_walshe), Dr Murphy (DrMurphy11), Dr Helen Salisbury (HelenRSalisbury), Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), Babylon (babylonhealth)",1105540613167087617
